# market,state,center_zip,zipcode,zip_radius
Boston,MA,2108,1460,25.1
Pittsburgh,PA,15219,15001,19.6
Pittsburgh,PA,15219,15001,20.6
Pittsburgh,PA,15219,15003,16.3
Pittsburgh,PA,15219,15003,16.4
Pittsburgh,PA,15219,15004,22.5
Pittsburgh,PA,15219,15005,17
Pittsburgh,PA,15219,15005,18.1
Pittsburgh,PA,15219,15006,14
Pittsburgh,PA,15219,15007,14.6
Pittsburgh,PA,15219,15009,26.8
Pittsburgh,PA,15219,15012,22
Pittsburgh,PA,15219,15014,16.9
Pittsburgh,PA,15219,15015,14.3
Pittsburgh,PA,15219,15017,9.5
Pittsburgh,PA,15219,15017,10.8
Pittsburgh,PA,15219,15018,15.7
Pittsburgh,PA,15219,15018,15.8
Pittsburgh,PA,15219,15019,18.8
Pittsburgh,PA,15219,15019,19.6
Pittsburgh,PA,15219,15020,14.3
Pittsburgh,PA,15219,15021,24.3
Pittsburgh,PA,15219,15022,21.1
Pittsburgh,PA,15219,15024,11.7
Pittsburgh,PA,15219,15025,10.7
Pittsburgh,PA,15219,15025,11.2
Pittsburgh,PA,15219,15026,21.6
Pittsburgh,PA,15219,15028,13.8
Boston,MA,2108,1503,29.3
Pittsburgh,PA,15219,15030,14.2
Pittsburgh,PA,15219,15030,14.3
Pittsburgh,PA,15219,15031,11.6
Pittsburgh,PA,15219,15031,11.8
Pittsburgh,PA,15219,15033,19.4
Pittsburgh,PA,15219,15033,19.5
Pittsburgh,PA,15219,15034,7.9
Pittsburgh,PA,15219,15034,8
Pittsburgh,PA,15219,15035,10
Pittsburgh,PA,15219,15037,14.3
Pittsburgh,PA,15219,15037,14.9
Pittsburgh,PA,15219,15038,13.6
Pittsburgh,PA,15219,15044,13
Pittsburgh,PA,15219,15044,13.5
Pittsburgh,PA,15219,15045,9.4
Pittsburgh,PA,15219,15045,9.6
Pittsburgh,PA,15219,15046,15.2
Pittsburgh,PA,15219,15049,12
Pittsburgh,PA,15219,15050,25
Pittsburgh,PA,15219,15051,10.5
Pittsburgh,PA,15219,15051,10.6
Pittsburgh,PA,15219,15055,12.2
Pittsburgh,PA,15219,15055,12.7
Pittsburgh,PA,15219,15056,14.7
Pittsburgh,PA,15219,15056,14.9
Pittsburgh,PA,15219,15057,14.7
Pittsburgh,PA,15219,15057,16.4
Pittsburgh,PA,15219,15060,17.2
Pittsburgh,PA,15219,15060,17.3
Pittsburgh,PA,15219,15061,23
Pittsburgh,PA,15219,15062,20.9
Pittsburgh,PA,15219,15063,17.3
Pittsburgh,PA,15219,15063,18.1
Pittsburgh,PA,15219,15064,10.7
Pittsburgh,PA,15219,15065,18.5
Pittsburgh,PA,15219,15065,18.9
Pittsburgh,PA,15219,15066,26.2
Pittsburgh,PA,15219,15067,16.4
Pittsburgh,PA,15219,15067,16.6
Pittsburgh,PA,15219,15068,15.3
Pittsburgh,PA,15219,15068,16.6
Pittsburgh,PA,15219,15069,16.6
Pittsburgh,PA,15219,15071,11
Pittsburgh,PA,15219,15071,12.2
Pittsburgh,PA,15219,15074,23.7
Pittsburgh,PA,15219,15075,12.7
Pittsburgh,PA,15219,15076,14.1
Pittsburgh,PA,15219,15078,22.7
Pittsburgh,PA,15219,15081,16.2
Pittsburgh,PA,15219,15082,13
Pittsburgh,PA,15219,15083,17.1
Pittsburgh,PA,15219,15084,15.8
Pittsburgh,PA,15219,15084,16.2
Pittsburgh,PA,15219,15085,13
Pittsburgh,PA,15219,15085,13.9
Pittsburgh,PA,15219,15086,15.8
Pittsburgh,PA,15219,15086,16.2
Pittsburgh,PA,15219,15087,19.1
Pittsburgh,PA,15219,15088,12.7
Pittsburgh,PA,15219,15089,20
Pittsburgh,PA,15219,15089,21.6
Pittsburgh,PA,15219,15090,12.7
Pittsburgh,PA,15219,15090,13.4
Pittsburgh,PA,15219,15096,15.8
Pittsburgh,PA,15219,15101,8.9
Pittsburgh,PA,15219,15101,9.3
Pittsburgh,PA,15219,15102,8.8
Pittsburgh,PA,15219,15102,9.1
Pittsburgh,PA,15219,15104,6.7
Pittsburgh,PA,15219,15104,6.8
Pittsburgh,PA,15219,15106,6.4
Pittsburgh,PA,15219,15106,7.6
Pittsburgh,PA,15219,15108,11.4
Pittsburgh,PA,15219,15108,12
Pittsburgh,PA,15219,15110,8.4
Pittsburgh,PA,15219,15110,8.5
Pittsburgh,PA,15219,15112,8
Pittsburgh,PA,15219,15112,8.1
Pittsburgh,PA,15219,15116,6.3
Pittsburgh,PA,15219,15116,6.5
Pittsburgh,PA,15219,15120,5.1
Pittsburgh,PA,15219,15120,5.2
Pittsburgh,PA,15219,15122,0
Pittsburgh,PA,15219,15122,7
Pittsburgh,PA,15219,15122,7.3
Pittsburgh,PA,15219,15123,7.3
Pittsburgh,PA,15219,15126,14.9
Pittsburgh,PA,15219,15126,15.8
Pittsburgh,PA,15219,15127,10.4
Pittsburgh,PA,15219,15129,10.5
Pittsburgh,PA,15219,15129,10.8
Pittsburgh,PA,15219,15131,9
Pittsburgh,PA,15219,15131,11.4
Pittsburgh,PA,15219,15132,9
Pittsburgh,PA,15219,15132,9.9
Pittsburgh,PA,15219,15133,9
Pittsburgh,PA,15219,15133,9.8
Pittsburgh,PA,15219,15134,9
Pittsburgh,PA,15219,15135,9
Pittsburgh,PA,15219,15135,12.9
Pittsburgh,PA,15219,15136,5.4
Pittsburgh,PA,15219,15136,7.1
Pittsburgh,PA,15219,15137,9.6
Pittsburgh,PA,15219,15137,10
Pittsburgh,PA,15219,15139,9.2
Pittsburgh,PA,15219,15139,9.3
Pittsburgh,PA,15219,15140,11
Pittsburgh,PA,15219,15140,11.1
Pittsburgh,PA,15219,15140,11.6
Pittsburgh,PA,15219,15142,8.8
Pittsburgh,PA,15219,15143,12.3
Pittsburgh,PA,15219,15143,12.5
Pittsburgh,PA,15219,15144,12.5
Pittsburgh,PA,15219,15145,8.5
Pittsburgh,PA,15219,15145,8.6
Pittsburgh,PA,15219,15146,11.4
Pittsburgh,PA,15219,15146,11.6
Pittsburgh,PA,15219,15147,8.6
Pittsburgh,PA,15219,15147,9
Pittsburgh,PA,15219,15148,10
Pittsburgh,PA,15219,15148,10.2
Pittsburgh,PA,15219,15201,0
Pittsburgh,PA,15219,15201,2.3
Pittsburgh,PA,15219,15202,0
Pittsburgh,PA,15219,15202,6.2
Pittsburgh,PA,15219,15203,0
Pittsburgh,PA,15219,15203,1.2
Pittsburgh,PA,15219,15204,0
Pittsburgh,PA,15219,15204,4.3
Pittsburgh,PA,15219,15205,0
Pittsburgh,PA,15219,15205,4.9
Pittsburgh,PA,15219,15206,0
Pittsburgh,PA,15219,15206,3.7
Pittsburgh,PA,15219,15207,0
Pittsburgh,PA,15219,15207,3.9
Pittsburgh,PA,15219,15208,0
Pittsburgh,PA,15219,15208,4.5
Pittsburgh,PA,15219,15209,0
Pittsburgh,PA,15219,15209,3.4
Pittsburgh,PA,15219,15210,0
Pittsburgh,PA,15219,15210,2.4
Pittsburgh,PA,15219,15211,0
Pittsburgh,PA,15219,15211,2
Pittsburgh,PA,15219,15212,0
Pittsburgh,PA,15219,15212,2
Pittsburgh,PA,15219,15213,0
Pittsburgh,PA,15219,15213,1.4
Pittsburgh,PA,15219,15214,0
Pittsburgh,PA,15219,15214,3
Pittsburgh,PA,15219,15215,0
Pittsburgh,PA,15219,15215,5.1
Pittsburgh,PA,15219,15216,0
Pittsburgh,PA,15219,15216,4.2
Pittsburgh,PA,15219,15217,0
Pittsburgh,PA,15219,15217,3
Pittsburgh,PA,15219,15218,0
Pittsburgh,PA,15219,15218,5.1
Pittsburgh,PA,15219,15219,0
Pittsburgh,PA,15219,15220,0
Pittsburgh,PA,15219,15220,3.5
Pittsburgh,PA,15219,15221,0
Pittsburgh,PA,15219,15221,5.7
Pittsburgh,PA,15219,15222,0
Pittsburgh,PA,15219,15222,0.7
Pittsburgh,PA,15219,15223,0
Pittsburgh,PA,15219,15223,4.4
Pittsburgh,PA,15219,15224,0
Pittsburgh,PA,15219,15224,2.3
Pittsburgh,PA,15219,15225,0
Pittsburgh,PA,15219,15225,9.5
Pittsburgh,PA,15219,15226,0
Pittsburgh,PA,15219,15226,3.9
Pittsburgh,PA,15219,15227,0
Pittsburgh,PA,15219,15227,4.6
Pittsburgh,PA,15219,15228,0
Pittsburgh,PA,15219,15228,6
Pittsburgh,PA,15219,15229,0
Pittsburgh,PA,15219,15229,5.9
Pittsburgh,PA,15219,15230,0
Pittsburgh,PA,15219,15231,0
Pittsburgh,PA,15219,15232,0
Pittsburgh,PA,15219,15232,2.6
Pittsburgh,PA,15219,15233,0
Pittsburgh,PA,15219,15233,2.5
Pittsburgh,PA,15219,15234,0
Pittsburgh,PA,15219,15234,5.5
Pittsburgh,PA,15219,15235,0
Pittsburgh,PA,15219,15235,7.9
Pittsburgh,PA,15219,15236,0
Pittsburgh,PA,15219,15236,7
Pittsburgh,PA,15219,15237,0
Pittsburgh,PA,15219,15237,8
Pittsburgh,PA,15219,15238,0
Pittsburgh,PA,15219,15238,7.9
Pittsburgh,PA,15219,15239,0
Pittsburgh,PA,15219,15239,12.8
Pittsburgh,PA,15219,15241,0
Pittsburgh,PA,15219,15241,9.3
Pittsburgh,PA,15219,15242,0
Pittsburgh,PA,15219,15243,0
Pittsburgh,PA,15219,15243,6.9
Pittsburgh,PA,15219,15253,0
Pittsburgh,PA,15219,15255,0
Pittsburgh,PA,15219,15258,0
Pittsburgh,PA,15219,15259,0
Pittsburgh,PA,15219,15260,0
Pittsburgh,PA,15219,15262,0
Pittsburgh,PA,15219,15265,0
Pittsburgh,PA,15219,15272,0
Pittsburgh,PA,15219,15275,0
Pittsburgh,PA,15219,15276,0
Pittsburgh,PA,15219,15278,0
Pittsburgh,PA,15219,15282,0
Pittsburgh,PA,15219,15301,24.4
Pittsburgh,PA,15219,15311,29.7
Pittsburgh,PA,15219,15312,27.5
Pittsburgh,PA,15219,15314,22.6
Pittsburgh,PA,15219,15317,15
Pittsburgh,PA,15219,15317,15.5
Boston,MA,2108,1532,29.9
Pittsburgh,PA,15219,15321,13.7
Pittsburgh,PA,15219,15330,19
Pittsburgh,PA,15219,15330,19.4
Pittsburgh,PA,15219,15331,23.4
Pittsburgh,PA,15219,15332,13.4
Pittsburgh,PA,15219,15333,29
Pittsburgh,PA,15219,15340,20.4
Pittsburgh,PA,15219,15342,18.6
Pittsburgh,PA,15219,15342,18.7
Pittsburgh,PA,15219,15345,29.3
Pittsburgh,PA,15219,15347,20.3
Pittsburgh,PA,15219,15350,15.6
Pittsburgh,PA,15219,15358,26.8
Pittsburgh,PA,15219,15360,24.8
Pittsburgh,PA,15219,15361,16.7
Pittsburgh,PA,15219,15363,17.6
Pittsburgh,PA,15219,15367,13.1
Pittsburgh,PA,15219,15367,13.2
Pittsburgh,PA,15219,15378,19.3
Pittsburgh,PA,15219,15417,28.5
Pittsburgh,PA,15219,15419,25.9
Pittsburgh,PA,15219,15423,24.5
Pittsburgh,PA,15219,15438,25.6
Pittsburgh,PA,15219,15473,27.5
Pittsburgh,PA,15219,15483,25.9
Pittsburgh,PA,15219,15601,25.2
Pittsburgh,PA,15219,15611,19.6
Pittsburgh,PA,15219,15613,21
Pittsburgh,PA,15219,15615,14
Pittsburgh,PA,15219,15615,14.4
Pittsburgh,PA,15219,15623,19.9
Pittsburgh,PA,15219,15632,19.1
Pittsburgh,PA,15219,15632,19.7
Pittsburgh,PA,15219,15636,18.1
Pittsburgh,PA,15219,15637,18.9
Pittsburgh,PA,15219,15637,19.4
Pittsburgh,PA,15219,15640,20
Pittsburgh,PA,15219,15642,16.1
Pittsburgh,PA,15219,15642,16.3
Pittsburgh,PA,15219,15644,20.9
Pittsburgh,PA,15219,15647,15.1
Pittsburgh,PA,15219,15656,25.1
Pittsburgh,PA,15219,15660,17.6
Pittsburgh,PA,15219,15665,18.2
Pittsburgh,PA,15219,15665,18.6
Pittsburgh,PA,15219,15668,15.9
Pittsburgh,PA,15219,15668,16.5
Pittsburgh,PA,15219,15673,24.6
Pittsburgh,PA,15219,15675,19.6
Pittsburgh,PA,15219,15678,17.1
Pittsburgh,PA,15219,15679,27
Pittsburgh,PA,15219,15681,29.3
Pittsburgh,PA,15219,15690,26.5
Pittsburgh,PA,15219,15692,17.8
Pittsburgh,PA,15219,15697,25.2
Pittsburgh,PA,15219,15698,22.1
Boston,MA,2108,1580,28.8
Boston,MA,2108,1581,28.8
Boston,MA,2108,1582,28.8
Pittsburgh,PA,15219,16001,28
Pittsburgh,PA,15219,16001,29.1
Pittsburgh,PA,15219,16002,29.1
Pittsburgh,PA,15219,16003,29.1
Pittsburgh,PA,15219,16039,28.1
Pittsburgh,PA,15219,16045,28.6
Pittsburgh,PA,15219,16046,17.6
Pittsburgh,PA,15219,16046,18.1
Pittsburgh,PA,15219,16053,25.4
Pittsburgh,PA,15219,16055,23.1
Pittsburgh,PA,15219,16056,20.5
Pittsburgh,PA,15219,16059,18
Pittsburgh,PA,15219,16059,18.3
Pittsburgh,PA,15219,16063,23.3
Pittsburgh,PA,15219,16066,19.1
Pittsburgh,PA,15219,16066,19.3
Harrisburg,PA,17102,16137,20.4
Pittsburgh,PA,15219,16229,26.3
Harrisburg,PA,17102,17001,4
Harrisburg,PA,17102,17003,17.3
Harrisburg,PA,17102,17003,19.5
Harrisburg,PA,17102,17007,15
Harrisburg,PA,17102,17007,15.8
Boston,MA,2108,1701,18.6
Boston,MA,2108,1701,19
Harrisburg,PA,17102,17010,16.4
Harrisburg,PA,17102,17011,3.3
Harrisburg,PA,17102,17011,4
Harrisburg,PA,17102,17013,17
Harrisburg,PA,17102,17013,20.4
Harrisburg,PA,17102,17015,20.4
Harrisburg,PA,17102,17016,24.7
Harrisburg,PA,17102,17017,25.7
Harrisburg,PA,17102,17018,8
Harrisburg,PA,17102,17018,9.2
Harrisburg,PA,17102,17019,14.3
Harrisburg,PA,17102,17019,15.3
Boston,MA,2108,1702,19
Harrisburg,PA,17102,17020,11.7
Harrisburg,PA,17102,17020,13.9
Harrisburg,PA,17102,17022,15.8
Harrisburg,PA,17102,17022,16.8
Harrisburg,PA,17102,17025,2.9
Harrisburg,PA,17102,17025,6.2
Harrisburg,PA,17102,17027,10
Harrisburg,PA,17102,17027,10.6
Harrisburg,PA,17102,17028,12.7
Harrisburg,PA,17102,17028,15.8
Boston,MA,2108,1703,19
Harrisburg,PA,17102,17032,14.6
Harrisburg,PA,17102,17032,15.5
Harrisburg,PA,17102,17033,12.8
Harrisburg,PA,17102,17033,13
Harrisburg,PA,17102,17034,6.4
Harrisburg,PA,17102,17034,7.1
Harrisburg,PA,17102,17036,8.6
Harrisburg,PA,17102,17036,9.8
Harrisburg,PA,17102,17038,21.8
Harrisburg,PA,17102,17041,19
Harrisburg,PA,17102,17042,23.3
Harrisburg,PA,17102,17043,1.8
Harrisburg,PA,17102,17043,2.5
Harrisburg,PA,17102,17045,22
Harrisburg,PA,17102,17046,23.3
Harrisburg,PA,17102,17048,25
Boston,MA,2108,1705,19
Harrisburg,PA,17102,17050,8.2
Harrisburg,PA,17102,17053,5.8
Harrisburg,PA,17102,17053,9.4
Harrisburg,PA,17102,17055,6.9
Harrisburg,PA,17102,17055,8.2
Harrisburg,PA,17102,17057,9.6
Harrisburg,PA,17102,17057,11
Harrisburg,PA,17102,17061,19.3
Harrisburg,PA,17102,17061,21.6
Harrisburg,PA,17102,17064,22.1
Harrisburg,PA,17102,17065,19.3
Harrisburg,PA,17102,17065,21.5
Harrisburg,PA,17102,17068,17.9
Harrisburg,PA,17102,17069,13.2
Harrisburg,PA,17102,17070,3.8
Harrisburg,PA,17102,17070,5
Harrisburg,PA,17102,17072,10.5
Harrisburg,PA,17102,17074,19.5
Harrisburg,PA,17102,17074,23.8
Harrisburg,PA,17102,17078,15.1
Harrisburg,PA,17102,17078,15.9
Harrisburg,PA,17102,17089,4
Harrisburg,PA,17102,17090,16.1
Harrisburg,PA,17102,17090,17.6
Harrisburg,PA,17102,17093,3.3
Harrisburg,PA,17102,17093,4
Harrisburg,PA,17102,17094,27.9
Harrisburg,PA,17102,17101,0
Harrisburg,PA,17102,17101,0.9
Harrisburg,PA,17102,17102,0
Harrisburg,PA,17102,17103,0
Harrisburg,PA,17102,17103,1.5
Harrisburg,PA,17102,17104,0
Harrisburg,PA,17102,17104,1.9
Harrisburg,PA,17102,17105,0
Harrisburg,PA,17102,17106,0
Harrisburg,PA,17102,17108,0
Harrisburg,PA,17102,17109,0
Harrisburg,PA,17102,17109,3.5
Harrisburg,PA,17102,17110,0
Harrisburg,PA,17102,17110,1.9
Harrisburg,PA,17102,17111,0
Harrisburg,PA,17102,17111,4.7
Harrisburg,PA,17102,17112,0
Harrisburg,PA,17102,17112,7.6
Harrisburg,PA,17102,17113,0
Harrisburg,PA,17102,17113,4.4
Harrisburg,PA,17102,17120,0
Harrisburg,PA,17102,17121,0
Harrisburg,PA,17102,17123,0
Boston,MA,2108,1718,21.2
Boston,MA,2108,1719,25
Boston,MA,2108,1720,21.2
Boston,MA,2108,1721,21.8
Harrisburg,PA,17102,17241,29.6
Boston,MA,2108,1730,14.4
Boston,MA,2108,1730,14.7
Harrisburg,PA,17102,17301,27
Harrisburg,PA,17102,17304,28.2
Boston,MA,2108,1731,12.9
Harrisburg,PA,17102,17313,28.7
Harrisburg,PA,17102,17315,18.4
Harrisburg,PA,17102,17315,18.8
Harrisburg,PA,17102,17315,23.6
Harrisburg,PA,17102,17316,22.4
Harrisburg,PA,17102,17318,19.2
Harrisburg,PA,17102,17318,19.6
Harrisburg,PA,17102,17319,9.7
Harrisburg,PA,17102,17319,9.9
Harrisburg,PA,17102,17324,23.7
Harrisburg,PA,17102,17339,9.3
Harrisburg,PA,17102,17339,9.9
Harrisburg,PA,17102,17345,16.7
Harrisburg,PA,17102,17345,16.8
Harrisburg,PA,17102,17347,17.5
Harrisburg,PA,17102,17347,18
Harrisburg,PA,17102,17350,29
Harrisburg,PA,17102,17354,29.2
Harrisburg,PA,17102,17356,29.5
Harrisburg,PA,17102,17360,30
Harrisburg,PA,17102,17362,29.2
Harrisburg,PA,17102,17365,15.5
Harrisburg,PA,17102,17365,16
Harrisburg,PA,17102,17368,26.8
Harrisburg,PA,17102,17370,11.7
Harrisburg,PA,17102,17370,12.5
Harrisburg,PA,17102,17372,22.7
Boston,MA,2108,1740,28.4
Harrisburg,PA,17102,17401,23.6
Harrisburg,PA,17102,17402,23.6
Harrisburg,PA,17102,17403,23.6
Harrisburg,PA,17102,17404,23.6
Harrisburg,PA,17102,17405,23.6
Harrisburg,PA,17102,17406,23.6
Harrisburg,PA,17102,17408,23.6
Boston,MA,2108,1741,18.8
Boston,MA,2108,1741,19.1
Boston,MA,2108,1742,17.3
Boston,MA,2108,1742,17.8
Boston,MA,2108,1745,22.9
Boston,MA,2108,1745,24.3
Boston,MA,2108,1746,22.3
Boston,MA,2108,1747,28.9
Boston,MA,2108,1748,25.9
Boston,MA,2108,1749,24.1
Harrisburg,PA,17102,17502,17
Harrisburg,PA,17102,17512,25.9
Boston,MA,2108,1752,24.8
Harrisburg,PA,17102,17520,29.7
Harrisburg,PA,17102,17538,27.1
Boston,MA,2108,1754,20.9
Harrisburg,PA,17102,17545,24.2
Harrisburg,PA,17102,17547,21
Harrisburg,PA,17102,17552,22.4
Harrisburg,PA,17102,17554,28.5
Boston,MA,2108,1757,27
Harrisburg,PA,17102,17570,19.6
Boston,MA,2108,1760,15.5
Boston,MA,2108,1760,15.6
Boston,MA,2108,1770,18
Boston,MA,2108,1772,24.3
Boston,MA,2108,1773,13.1
Boston,MA,2108,1773,13.6
Boston,MA,2108,1775,23.7
Boston,MA,2108,1776,18.6
Boston,MA,2108,1776,18.8
Boston,MA,2108,1778,15
Boston,MA,2108,1778,15.1
Harrisburg,PA,17102,17830,28.9
Boston,MA,2108,1801,9.8
Boston,MA,2108,1801,10.1
Boston,MA,2108,1803,12.4
Boston,MA,2108,1803,12.5
Boston,MA,2108,1805,12.5
Boston,MA,2108,1810,20.9
Boston,MA,2108,1821,16.2
Boston,MA,2108,1821,17.1
Boston,MA,2108,1824,22.2
Boston,MA,2108,1826,25.8
Boston,MA,2108,1830,29.5
Boston,MA,2108,1831,29.5
Boston,MA,2108,1832,29.5
Boston,MA,2108,1833,26
Boston,MA,2108,1834,27.6
Boston,MA,2108,1835,29.5
Boston,MA,2108,1840,24.8
Boston,MA,2108,1841,24.8
Boston,MA,2108,1842,24.8
Boston,MA,2108,1843,24.8
Boston,MA,2108,1844,27.1
Boston,MA,2108,1845,22
Boston,MA,2108,1850,23.9
Boston,MA,2108,1851,23.9
Boston,MA,2108,1852,23.9
Boston,MA,2108,1853,23.9
Boston,MA,2108,1854,23.9
Boston,MA,2108,1862,18.9
Boston,MA,2108,1862,19.2
Boston,MA,2108,1863,25.6
Boston,MA,2108,1864,15.7
Boston,MA,2108,1864,15.8
Boston,MA,2108,1867,11.8
Boston,MA,2108,1867,12.7
Boston,MA,2108,1876,18.7
Boston,MA,2108,1876,19.7
Boston,MA,2108,1879,28.9
Boston,MA,2108,1880,9.9
Boston,MA,2108,1880,10.4
Boston,MA,2108,1886,25.1
Boston,MA,2108,1887,14.9
Boston,MA,2108,1887,15.3
Boston,MA,2108,1888,10.1
Boston,MA,2108,1890,7.6
Boston,MA,2108,1890,8
Philadelphia,PA,19107,18901,28.6
Philadelphia,PA,19107,18902,28.6
Philadelphia,PA,19107,18912,28.4
Philadelphia,PA,19107,18914,24.8
Philadelphia,PA,19107,18915,23.7
Philadelphia,PA,19107,18916,29.7
Philadelphia,PA,19107,18923,28.5
Philadelphia,PA,19107,18925,25.3
Philadelphia,PA,19107,18929,23.4
Philadelphia,PA,19107,18936,19.1
Philadelphia,PA,19107,18936,21.4
Philadelphia,PA,19107,18940,27.2
Philadelphia,PA,19107,18946,27.6
Philadelphia,PA,19107,18954,19.9
Philadelphia,PA,19107,18954,21
Philadelphia,PA,19107,18954,23.3
Philadelphia,PA,19107,18957,28.3
Philadelphia,PA,19107,18964,26.1
Philadelphia,PA,19107,18966,17.9
Philadelphia,PA,19107,18966,21
Philadelphia,PA,19107,18969,28.6
Philadelphia,PA,19107,18974,18.3
Philadelphia,PA,19107,18974,21.3
Philadelphia,PA,19107,18976,20
Philadelphia,PA,19107,18976,22.3
Philadelphia,PA,19107,18980,26.5
Philadelphia,PA,19107,19001,12.3
Philadelphia,PA,19107,19001,14.3
Philadelphia,PA,19107,19002,15.3
Philadelphia,PA,19107,19002,17.4
Philadelphia,PA,19107,19003,6.6
Philadelphia,PA,19107,19003,8.1
Philadelphia,PA,19107,19004,5.8
Philadelphia,PA,19107,19006,13.3
Philadelphia,PA,19107,19006,16.1
Philadelphia,PA,19107,19007,19.4
Philadelphia,PA,19107,19007,22.9
Philadelphia,PA,19107,19008,8.2
Philadelphia,PA,19107,19008,10.8
Philadelphia,PA,19107,19008,11.1
Philadelphia,PA,19107,19009,13.8
Philadelphia,PA,19107,19009,16
Boston,MA,2108,1901,9.8
Philadelphia,PA,19107,19010,8.8
Philadelphia,PA,19107,19010,10.2
Philadelphia,PA,19107,19012,8
Philadelphia,PA,19107,19012,10.7
Philadelphia,PA,19107,19013,9.8
Philadelphia,PA,19107,19013,13.6
Philadelphia,PA,19107,19013,14.7
Philadelphia,PA,19107,19014,12.5
Philadelphia,PA,19107,19014,15.7
Philadelphia,PA,19107,19015,10.3
Philadelphia,PA,19107,19015,13.6
Philadelphia,PA,19107,19016,9.8
Philadelphia,PA,19107,19018,4.4
Philadelphia,PA,19107,19018,7.6
Philadelphia,PA,19107,19019,0
Boston,MA,2108,1902,9.8
Boston,MA,2108,1902,10
Philadelphia,PA,19107,19020,15.7
Philadelphia,PA,19107,19020,19.1
Philadelphia,PA,19107,19021,16.9
Philadelphia,PA,19107,19021,20.2
Philadelphia,PA,19107,19022,8
Philadelphia,PA,19107,19022,11.4
Philadelphia,PA,19107,19023,2.9
Philadelphia,PA,19107,19023,6.2
Philadelphia,PA,19107,19025,13.6
Philadelphia,PA,19107,19025,15.1
Philadelphia,PA,19107,19026,4.9
Philadelphia,PA,19107,19026,7.6
Philadelphia,PA,19107,19027,8.5
Philadelphia,PA,19107,19027,11
Philadelphia,PA,19107,19029,5.2
Philadelphia,PA,19107,19029,9.2
Boston,MA,2108,1903,9.8
Philadelphia,PA,19107,19030,25.6
Philadelphia,PA,19107,19031,11.1
Philadelphia,PA,19107,19031,12.3
Philadelphia,PA,19107,19032,4.3
Philadelphia,PA,19107,19032,7.7
Philadelphia,PA,19107,19033,6.6
Philadelphia,PA,19107,19033,9.9
Philadelphia,PA,19107,19034,12.9
Philadelphia,PA,19107,19034,14.1
Philadelphia,PA,19107,19035,8.9
Philadelphia,PA,19107,19035,9
Philadelphia,PA,19107,19036,4.5
Philadelphia,PA,19107,19036,8
Philadelphia,PA,19107,19037,9.2
Philadelphia,PA,19107,19037,10
Philadelphia,PA,19107,19038,10.5
Philadelphia,PA,19107,19038,12.1
Philadelphia,PA,19107,19039,13.5
Boston,MA,2108,1904,9.8
Boston,MA,2108,1904,10.4
Philadelphia,PA,19107,19040,15.9
Philadelphia,PA,19107,19040,18
Philadelphia,PA,19107,19041,7.5
Philadelphia,PA,19107,19041,9
Philadelphia,PA,19107,19043,8.8
Philadelphia,PA,19107,19044,16.1
Philadelphia,PA,19107,19044,18.1
Philadelphia,PA,19107,19046,10.4
Philadelphia,PA,19107,19046,13.3
Philadelphia,PA,19107,19047,23.6
Philadelphia,PA,19107,19048,14.1
Boston,MA,2108,1905,8.7
Boston,MA,2108,1905,9.8
Philadelphia,PA,19107,19050,2.6
Philadelphia,PA,19107,19050,5.7
Philadelphia,PA,19107,19053,16.5
Philadelphia,PA,19107,19053,19.5
Philadelphia,PA,19107,19054,25
Philadelphia,PA,19107,19055,25
Philadelphia,PA,19107,19056,20
Philadelphia,PA,19107,19056,25
Philadelphia,PA,19107,19057,25
Philadelphia,PA,19107,19058,25
Boston,MA,2108,1906,7.8
Boston,MA,2108,1906,8.6
Philadelphia,PA,19107,19061,14.7
Philadelphia,PA,19107,19061,17.1
Philadelphia,PA,19107,19063,10
Philadelphia,PA,19107,19063,13.2
Philadelphia,PA,19107,19064,6.7
Philadelphia,PA,19107,19064,9.5
Philadelphia,PA,19107,19065,10
Philadelphia,PA,19107,19066,5.3
Philadelphia,PA,19107,19066,6
Philadelphia,PA,19107,19067,28.3
Philadelphia,PA,19107,19067,29.3
Boston,MA,2108,1907,11.4
Boston,MA,2108,1907,11.6
Philadelphia,PA,19107,19070,6
Philadelphia,PA,19107,19070,9.4
Philadelphia,PA,19107,19072,6.8
Philadelphia,PA,19107,19073,12.2
Philadelphia,PA,19107,19073,13.7
Philadelphia,PA,19107,19074,5.2
Philadelphia,PA,19107,19074,8.6
Philadelphia,PA,19107,19075,11.3
Philadelphia,PA,19107,19075,12.9
Philadelphia,PA,19107,19076,5.7
Philadelphia,PA,19107,19076,9.2
Philadelphia,PA,19107,19078,6.8
Philadelphia,PA,19107,19078,10.1
Philadelphia,PA,19107,19079,3.5
Philadelphia,PA,19107,19079,6.8
Boston,MA,2108,1908,8.4
Boston,MA,2108,1908,8.7
Philadelphia,PA,19107,19080,13.4
Philadelphia,PA,19107,19081,7.3
Philadelphia,PA,19107,19081,10.7
Philadelphia,PA,19107,19082,3.5
Philadelphia,PA,19107,19082,5.9
Philadelphia,PA,19107,19083,6
Philadelphia,PA,19107,19083,8.2
Philadelphia,PA,19107,19085,10.3
Philadelphia,PA,19107,19085,11.7
Philadelphia,PA,19107,19086,8.6
Philadelphia,PA,19107,19086,12
Philadelphia,PA,19107,19087,13.4
Philadelphia,PA,19107,19087,14.8
Philadelphia,PA,19107,19088,13.4
Philadelphia,PA,19107,19089,13.4
